CustomerID,Age,Gender,AnnualIncome,TimeOnSite,ItemsInCart,LastPurchaseAmount,TotalSpending,IsSubscribed,LastPurchaseDate
2259,29,Other,37,9.1,5,6.14,65.96,0,2025-02-08
2260,41,Female,126,5.6,4,50.76,263.35,1,2024-12-08
2261,45,Female,44,4.9,4,14.89,169.87,1,2025-10-12
2262,61,Male,49,6.8,8,15.99,356.17,1,2025-06-10
2263,26,Male,51,10.7,8,5.0,21.59,1,2024-11-21
2264,47,Female,83,16.5,6,5.0,13.97,0,2025-01-19
2265,65,Female,74,16.5,3,35.97,428.3,1,2024-11-14
2266,18,Male,146,13.1,7,9.76,40.85,0,2025-03-13
2267,42,Male,91,16.6,0,5.0,10.69,0,2024-12-29
2268,49,Female,90,10.6,6,5.0,29.27,0,2025-08-03
2269,24,Female,97,12.1,1,51.71,222.67,1,2024-12-06
2270,55,Male,112,9.4,1,22.22,206.1,1,2025-10-06
2271,58,Male,81,17.5,8,15.12,160.92,1,2025-04-17
2272,49,Female,134,9.1,5,93.35,660.25,0,2025-08-02
2273,56,Other,130,4.2,4,9.48,49.2,0,2024-12-26
2274,41,Female,60,9.4,4,42.67,225.52,0,2024-12-01
2275,34,Female,43,19.0,0,143.78,676.46,1,2025-01-14
2276,59,Female,28,14.6,0,21.94,140.77,0,2025-04-15
2277,45,Female,50,13.4,7,19.33,276.17,0,2025-01-07
2278,62,Female,148,11.4,8,33.7,218.65,1,2025-06-22
2279,66,Male,97,16.2,7,5.0,65.09,1,2025-09-03
2280,63,Female,73,14.2,7,5.0,12.06,1,2025-07-31
2281,69,Female,133,3.9,7,25.58,293.15,0,2025-06-28
2282,62,Female,41,3.2,7,5.0,29.37,0,2025-08-23
2283,18,Female,50,17.5,3,11.07,65.8,0,2025-10-13
2284,30,Female,38,3.2,4,101.26,408.66,1,2024-10-31
2285,39,Male,102,13.0,2,33.87,252.9,1,2025-09-29
2286,55,Male,126,4.8,1,9.47,243.81,1,2025-01-01
2287,56,Female,105,18.9,8,5.0,17.06,1,2025-10-16
2288,57,Female,122,19.2,7,5.0,46.68,1,2025-03-13
2289,43,Female,32,4.6,5,8.23,81.3,1,2025-06-16
2290,46,Male,66,12.8,8,22.52,111.5,0,2025-05-29
2291,71,Female,114,19.9,8,74.8,2341.69,0,2025-09-10
2292,64,Male,112,12.4,5,11.22,46.58,0,2024-11-01
2293,61,Male,49,4.3,8,9.36,38.6,1,2025-06-29
2294,39,Female,38,15.0,0,91.07,1515.54,1,2025-08-26
2295,36,Female,50,8.8,1,842.18,4288.43,1,2025-07-20
2296,59,Female,56,17.8,7,25.13,105.74,0,2025-08-07
2297,57,Female,29,16.5,3,5.0,30.18,0,2025-10-17
2298,33,Female,25,16.6,9,5.0,7.38,0,2025-05-04
2299,29,Female,29,6.3,1,5.0,41.88,1,2025-08-27
2300,34,Female,64,13.4,3,10.12,131.48,0,2025-10-15
2301,51,Female,89,19.2,7,9.99,71.7,0,2024-11-02
2302,41,Male,59,10.6,9,27.04,276.03,1,2025-05-19
2303,58,Male,150,5.8,4,8.1,77.79,0,2025-01-22
2304,53,Female,109,8.1,9,5.85,35.54,0,2025-06-01
2305,38,Female,115,19.2,1,58.7,280.64,0,2025-05-16
2306,29,Female,111,15.1,2,16.67,88.27,0,2025-07-29
2307,37,Female,48,18.8,2,9.25,136.03,0,2024-10-24
2308,57,Male,71,17.1,0,87.0,545.8,1,2025-08-22
2309,43,Male,144,16.4,0,5.0,29.89,0,2024-11-07
2310,26,Male,107,8.2,0,5.0,81.04,1,2025-09-14
2311,60,Male,30,18.8,5,18.56,109.09,1,2025-04-27
2312,30,Male,149,11.0,2,37.79,282.0,1,2025-08-15
2313,31,Female,55,9.8,7,58.75,330.22,1,2024-12-16
2314,30,Male,150,15.4,4,5.0,24.67,1,2025-05-10
2315,59,Female,135,5.2,1,179.81,901.95,1,2024-11-27
2316,45,Male,107,13.5,1,5.71,46.41,0,2025-08-15
2317,59,Male,113,12.1,4,5.0,31.25,0,2024-12-04
2318,25,Male,99,3.8,0,15.46,154.65,0,2025-10-14
2319,28,Female,115,14.7,2,17.86,82.6,0,2025-07-20
2320,37,Female,39,16.1,9,22.06,265.41,1,2025-10-13
2321,28,Female,58,13.1,1,32.66,296.52,0,2025-04-26
2322,31,Male,55,10.4,7,5.0,57.68,1,2025-05-27
2323,31,Female,73,15.9,4,60.75,437.47,0,2025-03-07
2324,44,Male,112,5.0,0,5.0,7.02,1,2025-01-13
2325,71,Male,95,13.2,1,111.73,556.53,0,2025-04-28
2326,55,Female,121,10.7,3,12.42,193.42,0,2025-05-20
2327,29,Male,106,4.8,7,17.72,410.93,1,2025-05-31
2328,31,Male,124,17.2,4,57.1,557.8,1,2024-12-20
2329,54,Female,144,16.4,6,28.61,661.71,0,2024-12-05
2330,41,Male,66,13.3,3,5.0,69.55,0,2025-04-06
2331,52,Male,35,19.2,4,15.42,481.61,0,2025-02-06
2332,30,Female,92,7.4,3,5.0,13.97,0,2025-03-05
2333,62,Female,29,16.4,7,114.52,979.94,0,2024-12-12
2334,35,Female,72,19.2,5,5.0,34.7,0,2025-01-15
2335,65,Male,58,10.0,1,14.14,62.28,0,2024-10-25
2336,63,Male,116,6.1,3,6.68,67.99,1,2025-03-17
2337,53,Other,49,19.8,2,7.02,121.2,1,2025-04-06
2338,33,Male,57,12.0,7,5.0,37.17,0,2025-03-14
2339,44,Female,55,13.5,7,12.63,65.04,1,2024-12-08
2340,71,Female,99,19.7,2,5.86,56.28,1,2025-02-28
2341,33,Female,47,15.3,4,49.99,289.56,0,2025-07-11
2342,63,Male,60,8.0,3,38.56,858.5,1,2024-12-14
2343,42,Female,64,4.8,5,13.82,91.01,0,2025-09-15
2344,65,Male,33,15.1,7,15.9,103.93,0,2025-08-11
2345,59,Male,60,14.7,2,5.0,12.9,1,2025-05-31
2346,24,Female,65,13.6,1,22.17,115.61,0,2025-04-24
2347,49,Male,124,19.5,4,5.0,25.43,0,2025-02-22
2348,33,Male,51,15.0,8,82.7,337.3,0,2025-06-07
2349,67,Male,30,17.9,8,27.57,122.78,1,2025-08-28
2350,32,Male,87,5.7,7,29.04,319.18,0,2024-11-29
2351,59,Female,42,3.2,0,19.4,225.1,1,2025-05-02
2352,24,Female,63,6.7,8,5.0,15.78,0,2025-01-28
2353,59,Female,61,16.2,1,8.75,39.2,1,2024-11-15
2354,34,Male,146,12.8,1,5.0,8.15,1,2024-12-10
2355,37,Male,23,12.6,3,7.24,39.87,0,2025-06-19
2356,74,Male,22,6.7,5,0.81,0.81,1,2025-06-02
2357,71,Male,143,10.6,0,15.76,65.77,0,2025-07-11
2358,39,Male,149,19.7,8,344.64,4559.4,0,2025-09-07
2359,71,Male,31,4.1,4,23.04,124.99,1,2025-07-03
2360,24,Female,145,19.5,3,173.32,723.19,0,2024-10-21
2361,36,Female,96,4.5,9,54.63,658.78,1,2025-03-05
2362,62,Male,132,7.8,3,16.86,108.59,0,2025-06-28
2363,18,Female,83,18.9,6,34.67,154.35,1,2025-08-24
2364,53,Female,49,13.2,6,20.22,252.85,0,2025-01-26
2365,56,Female,111,8.5,2,8.83,42.42,1,2025-05-30
2366,58,Female,125,15.0,3,22.01,255.63,1,2025-06-21
2367,18,Male,66,15.8,2,94.37,965.41,1,2025-05-06
2368,34,Female,133,19.2,7,5.77,83.47,0,2025-09-07
2369,46,Female,77,12.5,9,5.0,23.06,1,2025-02-23
2370,48,Male,119,7.2,1,48.57,352.64,0,2025-08-13
2371,62,Male,86,3.3,6,11.13,90.83,0,2025-05-04
2372,38,Other,113,19.1,7,8.5,56.81,0,2025-09-03
2373,34,Male,136,8.5,5,5.0,14.87,0,2025-03-04
2374,70,Male,87,3.2,7,5.0,25.13,1,2025-10-02
2375,47,Male,138,11.5,2,5.32,28.63,1,2025-08-26
2376,67,Male,47,5.2,0,5.0,25.65,1,2025-02-01
2377,74,Male,49,5.5,1,5.0,20.72,1,2025-10-16
2378,59,Female,71,19.0,5,11.65,196.74,0,2025-09-15
2379,49,Male,94,18.8,3,2.55,2.55,0,2025-05-15
2380,71,Male,145,6.1,7,5.0,88.36,1,2024-12-08
2381,44,Female,147,13.1,3,45.38,494.44,0,2025-09-09
2382,58,Male,131,18.2,8,30.41,414.38,1,2025-08-28
2383,33,Female,148,3.5,9,67.89,498.27,0,2025-03-28
2384,41,Male,128,16.7,4,5.0,26.67,0,2024-12-20
2385,34,Male,43,14.8,3,174.29,1685.86,1,2025-06-20
2386,53,Male,134,6.3,2,11.27,52.79,0,2025-02-28
2387,55,Male,140,12.3,7,48.98,209.91,1,2025-07-04
2388,31,Male,80,13.1,0,5.0,26.4,0,2025-07-30
2389,70,Female,24,18.8,8,5.0,31.27,1,2025-08-19
2390,53,Female,97,11.2,2,5.0,56.14,0,2025-04-09
2391,46,Male,51,12.1,9,15.79,104.97,1,2025-04-02
2392,40,Male,113,9.1,1,40.03,205.72,0,2024-12-09
2393,29,Female,20,6.6,8,26.65,113.32,0,2024-11-07
2394,37,Male,120,15.6,6,5.0,21.67,1,2024-12-16
2395,25,Female,131,16.8,2,191.95,1308.79,0,2025-08-31
2396,27,Male,139,9.1,6,5.48,140.04,1,2025-02-17
2397,49,Female,85,18.7,3,5.0,8.22,0,2025-10-06
2398,33,Female,44,18.1,7,5.0,10.11,0,2025-05-11
2399,19,Male,141,9.4,6,5.91,77.95,1,2025-04-17
2400,20,Male,47,11.6,6,3.17,3.17,1,2025-06-21
2401,45,Male,36,13.9,2,22.52,249.78,1,2025-02-28
2402,40,Male,115,8.4,0,5.0,96.12,0,2025-03-14
2403,50,Female,84,13.1,3,22.56,246.42,0,2025-03-08
2404,44,Female,141,14.0,2,60.29,258.18,1,2025-07-22
2405,20,Female,52,13.4,4,5.0,43.53,1,2025-10-08
2406,18,Male,26,15.7,5,319.44,1968.13,1,2025-05-19
2407,71,Male,41,13.8,1,69.62,636.07,0,2025-04-23
2408,49,Female,53,13.3,1,51.52,1081.74,1,2024-12-05
2409,27,Female,57,13.3,0,5.62,106.41,0,2025-08-04
2410,34,Male,68,15.3,6,85.26,418.37,0,2024-11-26
2411,70,Male,121,13.0,6,98.57,627.18,1,2025-09-28
2412,54,Female,44,16.6,6,3.54,3.54,0,2025-04-03
2413,70,Female,68,15.1,4,20.04,153.77,0,2025-08-28
2414,48,Female,27,9.8,2,8.75,128.7,1,2025-01-29
2415,73,Male,42,14.6,6,5.0,24.54,0,2025-09-17
2416,57,Female,79,8.8,1,5.5,57.39,1,2025-02-15
2417,45,Male,117,5.2,5,6.84,42.77,0,2024-12-08
2418,39,Male,72,17.4,3,7.11,58.85,0,2025-10-01
2419,45,Female,109,9.7,4,12.25,57.21,1,2025-09-01
2420,48,Male,116,5.1,5,839.78,4131.62,1,2025-10-17
2421,32,Female,35,3.6,5,9.99,134.25,1,2025-05-21
2422,44,Female,50,16.4,8,6.52,150.17,0,2024-12-11
2423,18,Other,68,13.1,8,21.9,266.57,1,2024-12-06
2424,18,Male,92,9.6,3,12.16,83.55,0,2025-04-29
2425,24,Male,53,19.5,7,24.5,226.31,1,2025-09-21
2426,48,Male,139,10.4,6,192.18,967.82,0,2025-02-12
2427,42,Male,82,17.7,5,5.01,21.01,0,2025-05-18
2428,46,Female,141,15.9,4,551.92,2488.55,1,2025-08-24
2429,37,Male,22,11.7,3,5.0,5.47,0,2025-02-21
2430,50,Male,72,13.6,2,3.6,3.6,1,2024-12-12
2431,45,Female,20,4.9,5,7.04,34.28,1,2025-01-02
2432,21,Male,142,3.4,2,60.27,350.96,0,2025-05-08
2433,22,Male,61,16.9,4,19.08,303.81,0,2025-06-05
2434,26,Male,132,17.3,4,17.17,195.64,0,2025-04-06
2435,37,Female,73,8.9,0,17.13,165.25,0,2024-12-10
2436,40,Male,106,11.3,8,5.0,15.24,0,2025-08-22
2437,58,Female,68,4.7,1,5.0,11.11,0,2024-10-24
2438,30,Male,26,20.0,5,6.49,38.72,1,2025-06-12
2439,46,Male,64,4.3,7,11.5,98.37,0,2025-08-05
2440,53,Male,65,16.0,9,51.34,254.73,0,2025-04-21
2441,21,Male,116,16.3,8,5.0,40.57,0,2025-07-22
2442,38,Female,125,3.0,1,5.0,7.76,1,2024-11-08
2443,30,Male,110,3.7,5,5.0,29.83,1,2025-03-14
2444,60,Female,53,8.3,9,78.33,1141.42,0,2025-02-27
2445,38,Male,75,6.4,6,16.16,93.32,0,2024-10-25
2446,35,Male,110,12.8,8,45.04,197.69,1,2024-11-21
2447,44,Male,21,5.2,3,13.74,89.95,1,2024-12-25
2448,60,Female,96,10.8,9,15.01,60.05,0,2025-05-15
2449,32,Male,124,11.5,4,108.36,494.0,1,2025-05-23
2450,46,Female,63,10.9,6,5.0,27.0,0,2024-12-08
2451,48,Male,108,10.0,2,7.15,74.98,0,2025-08-14
2452,57,Male,88,8.7,6,123.0,756.78,1,2025-10-18
2453,28,Female,114,8.5,7,19.15,194.64,0,2024-12-24
2454,29,Female,142,4.0,6,5.0,9.43,1,2024-12-10
2455,41,Female,68,12.6,1,10.03,86.38,0,2025-06-16
2456,55,Female,98,8.1,0,57.31,485.2,1,2025-08-01
2457,74,Female,148,15.0,0,36.88,390.5,1,2025-05-18
2458,71,Female,123,12.5,8,27.37,111.3,0,2024-12-18
2459,53,Female,61,3.0,1,5.0,9.52,0,2025-06-06
2460,64,Male,105,18.4,0,5.0,8.67,1,2025-01-05
2461,52,Female,85,6.8,3,3.05,3.05,0,2025-02-13
2462,21,Female,63,5.2,2,5.0,23.7,1,2025-01-23
2463,52,Male,49,13.1,9,5.0,8.96,0,2025-01-28
2464,63,Male,141,13.0,8,5.0,21.12,0,2024-12-21
2465,43,Male,106,5.6,7,5.0,114.16,0,2025-04-17
2466,62,Female,142,4.2,4,5.0,18.28,0,2025-08-27
2467,21,Female,36,19.6,7,6.72,56.45,0,2024-10-21
2468,26,Female,100,6.3,3,45.38,423.67,0,2025-07-30
2469,43,Female,30,6.2,5,36.15,298.27,0,2024-12-05
2470,18,Female,64,11.6,8,29.1,150.07,0,2025-05-23
2471,64,Female,91,18.5,0,5.07,59.96,0,2024-11-16
2472,47,Male,143,16.9,5,5.0,15.38,1,2025-04-09
2473,65,Female,53,3.7,6,74.05,384.28,0,2024-11-17
2474,56,Female,137,6.4,3,18.18,89.63,0,2025-10-18
2475,44,Female,101,7.2,6,53.78,305.96,0,2025-01-08
2476,31,Male,89,16.2,8,5.0,15.93,0,2025-06-20
2477,29,Male,82,10.5,1,24.54,138.41,1,2025-07-20
2478,61,Female,134,5.7,9,36.64,185.52,0,2025-07-28
2479,55,Male,110,18.7,3,6.83,86.18,0,2024-11-29
2480,33,Female,136,9.4,2,14.43,75.45,0,2025-06-25
2481,36,Female,84,7.5,5,25.2,133.66,0,2025-03-17
2482,57,Male,142,5.1,5,5.0,15.99,1,2024-11-24
2483,71,Female,110,18.2,8,5.0,20.57,1,2024-11-12
2484,29,Female,60,3.3,3,6.46,264.46,0,2025-02-19
2485,39,Female,83,15.4,9,13.71,84.23,0,2025-09-23
2486,55,Female,123,11.0,1,19.57,79.09,0,2025-02-05
2487,63,Female,139,17.1,5,20.1,174.8,1,2024-12-23
2488,39,Male,106,10.8,0,5.0,31.34,0,2025-07-05
2489,52,Female,81,13.4,6,5.0,56.86,1,2025-03-20
2490,25,Female,37,18.9,7,109.92,743.52,0,2025-06-25
2491,66,Male,131,7.2,1,5.0,8.77,0,2025-04-18
2492,47,Female,62,14.2,9,5.0,19.06,0,2025-06-26
2493,57,Male,84,4.7,4,5.0,31.05,0,2024-11-28
2494,18,Male,82,8.1,7,5.0,121.1,1,2025-08-13
2495,32,Male,123,18.4,2,12.42,83.37,0,2025-08-21
2496,58,Male,59,10.4,0,7.76,36.86,0,2025-06-01
2497,45,Male,56,3.9,4,57.36,230.84,0,2025-02-15
2498,24,Female,94,5.3,9,7.27,172.23,1,2025-06-11
2499,58,Male,66,5.7,4,19.53,88.6,0,2025-04-06
2500,33,Male,25,18.4,6,30.8,664.62,1,2025-02-23
2501,42,Male,138,10.4,0,11.02,110.28,0,2025-03-17
2502,51,Male,109,13.4,1,31.86,131.13,0,2024-12-30
2503,49,Female,78,14.6,5,90.55,416.28,1,2025-10-16
2504,62,Other,134,12.3,0,6.17,37.86,1,2025-03-28
2505,50,Male,43,17.1,1,168.92,731.99,1,2025-07-08
2506,21,Male,97,5.2,5,45.74,265.2,0,2025-04-16
2507,57,Female,103,3.5,6,44.31,202.72,0,2025-05-02
2508,47,Male,51,15.9,5,30.5,262.38,0,2025-05-17
2509,67,Male,109,11.7,4,11.1,62.34,1,2025-07-14
2510,40,Female,78,17.4,0,8.68,267.1,0,2025-01-03
2511,55,Male,48,5.4,2,548.09,3215.56,1,2024-11-24
2512,63,Male,57,9.7,5,10.45,47.84,0,2025-05-30
2513,22,Male,140,18.9,8,6.33,57.45,1,2025-05-29
2514,65,Other,68,11.7,1,5.0,28.13,1,2025-09-24
2515,52,Female,135,7.4,0,5.0,42.94,1,2025-02-20
2516,72,Female,131,5.6,5,5.0,41.91,1,2024-10-26
2517,35,Female,117,18.2,1,13.3,62.18,1,2024-12-18
2518,59,Male,141,15.8,6,56.08,405.91,0,2025-07-23
2519,24,Male,93,12.7,1,37.68,159.42,0,2024-11-19
2520,22,Male,65,16.1,2,73.12,933.3,0,2025-04-07
2521,38,Female,55,19.5,2,7.77,282.92,0,2025-01-03
2522,39,Female,81,4.1,3,31.21,323.76,0,2024-11-26
2523,74,Female,27,15.0,5,26.57,380.77,1,2024-11-18
2524,50,Male,114,6.1,7,6.94,76.01,0,2025-08-27
2525,46,Male,108,19.6,1,5.0,91.81,1,2025-02-24
2526,42,Other,123,4.3,1,675.11,11519.87,1,2024-12-09
2527,34,Male,109,14.0,8,377.61,1636.15,1,2025-01-30
2528,64,Male,103,3.9,4,8.97,104.04,0,2025-07-13
2529,56,Female,129,9.8,0,6.48,40.84,0,2024-12-02
2530,43,Female,85,18.0,2,37.97,238.05,0,2025-07-05
2531,24,Female,44,5.6,6,2.98,2.98,1,2025-06-21
2532,42,Other,141,14.2,2,8.22,43.01,1,2024-11-06
2533,37,Male,118,19.2,4,14.98,77.92,1,2025-06-25
2534,67,Female,144,4.2,3,36.86,150.16,0,2024-11-25
2535,42,Male,82,8.8,4,10.48,62.75,0,2025-06-24
2536,30,Female,93,6.8,5,1.19,1.19,1,2025-02-11
2537,51,Male,20,10.0,6,12.82,373.87,1,2025-01-26
2538,53,Male,103,19.4,3,17.19,234.27,0,2025-06-02
2539,41,Male,123,15.1,1,10.39,54.9,0,2024-12-07
2540,40,Male,147,15.2,8,17.66,122.99,0,2025-02-27
2541,45,Male,130,9.3,5,5.0,40.94,0,2024-11-12
2542,49,Female,130,16.9,1,5.0,98.05,0,2025-08-09
2543,60,Male,58,6.6,3,347.32,1879.91,0,2025-04-29
2544,36,Female,99,9.4,3,12.16,77.56,1,2025-08-02
2545,42,Male,37,4.6,1,16.13,174.98,0,2025-02-02
2546,70,Female,59,13.2,9,5.79,160.72,0,2024-11-13
2547,44,Male,87,3.5,4,24.36,199.0,0,2025-05-06
2548,30,Female,64,13.3,0,22.61,126.91,1,2024-11-05
2549,27,Male,30,9.0,9,131.41,891.25,0,2025-08-06
2550,73,Male,25,3.2,0,8.76,36.44,0,2025-03-13
2551,34,Female,45,14.4,9,116.72,690.23,0,2025-05-06
2552,63,Male,123,3.5,1,14.05,70.44,0,2025-07-21
2553,32,Male,130,7.8,0,10.07,46.49,0,2025-08-29
2554,61,Male,141,4.0,8,5.0,55.4,1,2025-08-27
2555,26,Female,121,19.2,7,10.33,70.01,1,2025-01-01
2556,38,Female,62,11.9,6,5.0,11.39,1,2025-04-09
2557,45,Female,44,18.7,7,78.47,1628.12,1,2025-03-19
2558,32,Female,44,14.6,9,69.76,581.09,1,2025-03-28
2559,57,Male,109,15.0,0,64.59,301.61,1,2025-05-12
2560,64,Female,126,19.0,7,7.97,70.11,0,2025-07-06
2561,39,Female,130,16.8,5,15.91,119.34,0,2025-09-22
2562,37,Male,47,8.3,4,5.0,16.39,1,2025-02-15
2563,49,Male,86,10.5,5,73.4,661.76,1,2025-04-03
2564,22,Male,48,6.6,9,320.8,1594.62,1,2024-11-06
2565,70,Male,105,3.5,9,6.59,37.84,0,2025-07-25
2566,69,Male,131,8.4,3,51.12,274.33,1,2025-03-12
2567,66,Male,61,18.9,2,5.0,87.29,0,2025-08-17
2568,67,Male,139,7.8,6,58.32,242.53,1,2025-05-29
2569,29,Male,143,7.4,3,63.19,360.4,1,2025-09-14
2570,43,Male,49,10.3,4,5.0,120.15,0,2025-04-29
2571,60,Other,127,17.5,9,554.08,2629.81,0,2024-11-10
2572,67,Male,112,11.3,2,44.12,237.19,1,2025-05-08
2573,29,Female,138,4.1,8,5.0,20.98,0,2025-08-06
2574,42,Male,41,3.4,9,279.67,2042.88,1,2025-07-15
2575,43,Male,130,10.2,1,8.23,91.09,0,2025-08-01
2576,44,Male,30,11.5,1,11.12,83.36,0,2024-12-04
2577,57,Male,76,13.3,4,110.47,754.6,0,2025-09-18
2578,48,Male,114,11.6,0,11.86,59.38,1,2025-03-30
2579,42,Female,103,14.0,8,4.69,4.69,0,2024-12-08
2580,58,Male,79,13.3,0,3.67,3.67,1,2025-09-20
2581,51,Other,30,4.9,7,58.04,294.25,1,2024-12-18
2582,29,Female,111,4.3,9,5.28,33.65,1,2025-04-07
2583,21,Male,47,16.2,1,15.9,76.27,0,2025-10-17
2584,37,Female,138,10.5,1,5.0,36.88,1,2024-12-02
2585,38,Male,58,4.2,4,27.21,154.2,0,2024-11-20
2586,51,Male,80,6.7,5,47.03,262.46,0,2025-08-01
2587,63,Male,98,9.2,1,20.41,105.39,0,2024-12-19
2588,30,Male,98,5.4,4,5.0,9.61,0,2025-08-23
2589,56,Female,115,6.3,9,72.66,351.15,0,2025-02-06
2590,32,Female,112,3.3,5,35.78,206.05,0,2024-11-04
2591,36,Female,70,13.9,6,5.0,32.66,0,2025-03-23
2592,31,Male,90,20.0,1,9.94,43.48,0,2025-08-27
2593,66,Male,26,12.4,1,5.0,10.38,1,2025-10-06
2594,19,Male,64,8.1,9,10.01,51.47,0,2025-08-12
2595,26,Male,119,5.5,3,58.44,263.17,1,2025-08-15
2596,50,Female,143,5.9,0,34.61,294.95,1,2025-07-05
2597,74,Male,35,19.5,4,88.16,484.3,1,2024-11-25
2598,73,Male,50,7.7,0,17.33,131.27,0,2025-03-11
2599,30,Male,79,6.4,1,5.0,24.01,0,2025-09-20
2600,19,Female,36,4.6,6,5.0,31.63,0,2024-11-23
2601,31,Female,82,16.4,3,11.81,101.98,0,2025-08-08
2602,54,Female,135,17.9,1,5.54,26.2,0,2025-04-20
2603,50,Female,100,19.1,4,34.69,460.45,0,2025-06-06
2604,41,Male,130,18.7,8,1073.05,13500.27,0,2025-04-16
2605,38,Female,31,17.3,9,5.0,119.95,0,2025-09-01
2606,60,Female,70,14.8,5,5.0,20.43,0,2025-01-25
2607,52,Female,150,13.4,5,12.74,137.9,0,2025-09-18
2608,53,Female,120,16.5,6,19.14,139.05,0,2025-03-04
2609,63,Female,66,15.2,1,7.88,51.44,0,2025-04-06
2610,22,Male,113,11.8,9,126.96,871.01,0,2024-12-06
2611,46,Female,35,12.2,1,9.99,62.9,1,2024-10-23
2612,29,Male,116,5.4,8,7.49,49.51,0,2025-07-29
2613,41,Male,20,10.3,6,5.0,17.52,0,2025-06-13
2614,74,Female,57,15.7,7,11.52,204.35,1,2025-06-21
2615,48,Male,95,18.4,2,5.0,23.47,1,2025-06-29
2616,53,Female,78,7.4,3,25.19,290.58,0,2025-07-12
2617,63,Male,63,8.3,5,97.54,415.66,1,2025-03-11
2618,48,Female,78,10.2,2,96.25,437.98,1,2025-10-07
2619,21,Female,79,15.9,0,5.76,51.98,0,2025-03-20
2620,56,Male,38,17.7,3,7.56,60.9,1,2025-06-25
2621,60,Female,20,13.4,4,1080.09,5968.92,1,2025-10-08
2622,54,Female,130,14.6,5,5.0,49.46,0,2025-01-30
2623,21,Male,135,17.1,0,16.99,102.88,1,2025-09-15
2624,23,Female,140,3.5,3,28.25,187.58,1,2025-02-06
2625,68,Female,90,8.8,4,5.0,17.49,0,2024-10-23
2626,42,Female,27,14.5,2,5.0,12.09,1,2025-02-18
2627,26,Male,83,16.4,6,6.93,186.89,1,2025-02-04
2628,70,Male,38,18.7,9,5.0,45.37,1,2025-09-03
2629,39,Female,79,5.5,3,9.92,228.81,0,2025-06-18
2630,50,Female,36,19.9,6,5.31,123.73,1,2025-09-05
2631,62,Female,146,19.0,3,78.74,496.19,0,2025-06-23
2632,35,Female,58,14.6,0,86.24,765.83,1,2025-05-07
2633,64,Female,64,15.4,4,20.86,113.57,1,2025-05-10
2634,33,Male,102,12.6,5,10.66,334.13,1,2025-03-04
2635,42,Female,66,17.7,4,47.08,280.2,0,2025-01-01
2636,38,Female,139,15.7,3,27.96,113.01,1,2025-04-11
2637,47,Female,117,16.2,5,12.21,125.6,0,2024-12-21
2638,65,Female,137,7.2,1,43.95,234.64,1,2025-10-13
2639,35,Male,56,4.3,4,343.33,1638.58,1,2025-09-25
2640,40,Female,79,11.6,2,5.0,87.02,0,2025-08-11
2641,72,Female,133,14.6,1,7.28,262.34,0,2025-07-25
2642,51,Male,42,7.2,0,13.73,115.17,0,2025-07-15
2643,33,Female,90,15.9,6,13.92,72.38,1,2025-07-17
2644,53,Female,132,4.9,4,5.0,6.32,0,2025-05-27
2645,40,Other,149,14.4,5,19.87,93.39,1,2025-10-10
2646,38,Female,144,16.2,9,371.8,1593.92,0,2024-11-14
2647,60,Other,41,16.1,8,282.07,2385.64,0,2025-08-17
2648,58,Female,131,5.3,2,27.13,161.85,0,2025-10-16
2649,60,Female,31,8.0,3,35.28,146.35,1,2025-01-12
2650,48,Female,37,15.4,6,79.97,1103.65,0,2025-06-08
2651,66,Female,142,5.4,4,28.2,118.28,0,2025-09-07
2652,72,Female,80,18.1,9,10.57,300.72,1,2025-07-27
2653,60,Female,81,14.7,7,37.0,241.54,0,2025-03-01
2654,30,Female,57,7.3,5,21.38,121.26,0,2024-11-27
2655,61,Male,88,9.3,9,889.16,3983.11,0,2025-05-21
2656,36,Female,36,11.7,2,5.31,36.83,0,2025-02-18
2657,74,Female,58,3.3,5,15.08,69.27,1,2025-05-19
2658,55,Male,84,10.5,5,59.79,262.8,1,2025-10-04
2659,34,Female,83,4.2,5,141.43,1032.66,1,2025-05-29
2660,38,Male,69,14.4,9,5.0,61.49,1,2024-12-04
2661,26,Female,119,19.5,6,176.07,1057.44,1,2025-08-24
2662,61,Male,117,11.9,4,55.3,237.51,0,2024-11-11
2663,51,Female,25,9.1,4,64.66,704.64,1,2025-10-05
2664,50,Other,45,3.1,3,5.0,59.28,0,2025-07-19
2665,50,Female,91,7.0,1,52.54,1194.82,1,2025-08-29
2666,41,Female,34,15.2,6,7.65,42.17,0,2025-04-03
2667,53,Male,59,16.4,8,167.85,949.21,0,2025-10-17
2668,53,Male,145,4.5,8,9.56,155.81,0,2025-02-08
2669,58,Male,38,14.6,8,123.5,574.04,1,2024-11-16
2670,50,Other,55,16.9,3,8.25,36.23,0,2024-10-27
2671,22,Male,69,7.3,7,5.0,27.61,0,2025-01-31
2672,38,Female,68,13.3,9,156.74,2267.22,0,2025-09-21
2673,28,Female,131,3.2,3,5.0,11.67,0,2025-06-20
2674,43,Male,39,13.0,5,5.0,14.92,1,2024-12-15
2675,27,Male,61,14.4,5,6.9,64.17,1,2024-12-14
2676,18,Male,113,12.3,8,5.0,27.32,0,2025-06-08
2677,43,Male,39,18.9,8,34.51,1115.93,0,2025-01-14
2678,51,Female,60,13.7,7,11.72,102.05,1,2025-01-14
2679,54,Male,55,7.6,9,5.0,37.77,0,2025-04-01
